model,date,n_universe,pool_up_count,pool_down_count,sel_up_count,sel_down_count,up_dir_acc_5d,sel_up_avg_ret_5d,down_dir_acc_5d,sel_down_avg_ret_5d,smcr_up_1pct_pool,smcr_up_1pct_sel,smcr_down_1pct_pool,smcr_down_1pct_sel,n_strong_up_1pct,n_strong_down_1pct,smcr_up_2pct_pool,smcr_up_2pct_sel,smcr_down_2pct_pool,smcr_down_2pct_sel,n_strong_up_2pct,n_strong_down_2pct,smcr_up_3pct_pool,smcr_up_3pct_sel,smcr_down_3pct_pool,smcr_down_3pct_sel,n_strong_up_3pct,n_strong_down_3pct,top1_up_capture,top3_up_capture,top5_up_capture,top1_down_capture,top3_down_capture,top5_down_capture,pool_precision_up,pool_precision_down,sel_precision_up,sel_precision_down,sel_lift_up,sel_up_avg_mfe,sel_up_avg_mae,sel_up_avg_ret_1d,sel_up_avg_ret_3d,regime,n_iios_signals
MODEL_C,2023-12-19,210,20,20,6,6,0.5,1.4663000000000004,0.5,2.8470333333333335,0.10344827586206896,0.022988505747126436,0.1111111111111111,0.047619047619047616,87,63,0.140625,0.03125,0.15,0.05,64,40,0.19148936170212766,0.0425531914893617,0.14285714285714285,0.07142857142857142,47,28,0,0,1,0,0,0,0.45,0.3,0.3333333333333333,0.3333333333333333,1.0937499999999998,5.473683333333334,-6.025883333333333,-3.9197833333333336,0.12233333333333334,TRENDING_UP,70
MODEL_A,2023-12-20,210,20,0,6,0,0.8333333333333334,5.502183333333332,,,0.10404624277456648,0.028901734104046242,0.0,0.0,173,9,0.10457516339869281,0.032679738562091505,0.0,0.0,153,5,0.10483870967741936,0.04032258064516129,0.0,0.0,124,1,0,0,1,0,0,0,0.8,0.0,0.8333333333333334,0.0,1.1437908496732028,9.686983333333332,-3.002166666666667,4.6095999999999995,5.645566666666667,TRENDING_UP,51
MODEL_B,2023-12-20,210,20,20,6,6,0.8333333333333334,3.758433333333333,0.16666666666666666,3.815166666666667,0.08092485549132948,0.028901734104046242,0.2222222222222222,0.1111111111111111,173,9,0.08496732026143791,0.032679738562091505,0.2,0.0,153,5,0.0967741935483871,0.03225806451612903,0.0,0.0,124,1,0,0,0,0,0,0,0.65,0.05,0.8333333333333334,0.0,1.1437908496732028,6.288633333333334,-1.6026666666666667,1.8405000000000002,2.9895666666666667,TRENDING_UP,51
MODEL_C,2023-12-20,210,20,20,6,6,0.8333333333333334,3.8391499999999996,0.16666666666666666,5.664916666666667,0.09826589595375723,0.028901734104046242,0.1111111111111111,0.1111111111111111,173,9,0.09803921568627451,0.032679738562091505,0.0,0.0,153,5,0.10483870967741936,0.03225806451612903,0.0,0.0,124,1,0,0,0,0,0,0,0.75,0.0,0.8333333333333334,0.0,1.1437908496732028,6.832883333333334,-2.38245,2.654,3.375033333333333,TRENDING_UP,51
MODEL_A,2023-12-21,210,20,0,6,0,0.6666666666666666,1.8810833333333337,,,0.08588957055214724,0.018404907975460124,0.0,0.0,163,14,0.1044776119402985,0.022388059701492536,0.0,0.0,134,8,0.1134020618556701,0.020618556701030927,0.0,0.0,97,6,0,0,0,0,0,0,0.7,0.0,0.5,0.0,0.7835820895522388,4.9959,-2.2338,-0.06751666666666656,1.4374833333333334,TRENDING_UP,45
MODEL_B,2023-12-21,210,20,20,6,6,0.6666666666666666,3.84125,0.16666666666666666,2.7798499999999997,0.08588957055214724,0.024539877300613498,0.2857142857142857,0.07142857142857142,163,14,0.08955223880597014,0.029850746268656716,0.25,0.125,134,8,0.10309278350515463,0.041237113402061855,0.16666666666666666,0.16666666666666666,97,6,0,0,0,0,1,1,0.6,0.1,0.6666666666666666,0.16666666666666666,1.044776119402985,6.0863000000000005,-1.1393333333333333,1.6658333333333335,3.1187666666666662,TRENDING_UP,45
MODEL_C,2023-12-21,210,20,20,6,6,0.5,2.2267,0.5,1.0703833333333335,0.08588957055214724,0.018404907975460124,0.21428571428571427,0.14285714285714285,163,14,0.1044776119402985,0.022388059701492536,0.25,0.125,134,8,0.12371134020618557,0.020618556701030927,0.16666666666666666,0.16666666666666666,97,6,0,0,0,0,1,1,0.7,0.1,0.5,0.16666666666666666,0.7835820895522388,4.794733333333333,-1.9132166666666668,0.5973833333333333,1.9848833333333336,TRENDING_UP,45
MODEL_A,2023-12-22,210,20,0,6,0,1.0,8.111466666666667,,,0.10062893081761007,0.031446540880503145,0.0,0.0,159,17,0.11023622047244094,0.03937007874015748,0.0,0.0,127,11,0.13829787234042554,0.05319148936170213,0.0,0.0,94,8,0,1,2,0,0,0,0.7,0.0,0.8333333333333334,0.0,1.377952755905512,9.869016666666665,-0.6346333333333333,3.1625166666666664,4.973999999999999,TRENDING_UP,47
MODEL_B,2023-12-22,210,20,20,6,6,1.0,7.028449999999999,0.0,7.371866666666667,0.1069182389937107,0.03773584905660377,0.058823529411764705,0.0,159,17,0.11811023622047244,0.03937007874015748,0.0,0.0,127,11,0.1595744680851064,0.05319148936170213,0.0,0.0,94,8,0,0,1,0,0,0,0.75,0.0,0.8333333333333334,0.0,1.377952755905512,8.97425,-0.57725,4.177383333333333,3.7335666666666665,TRENDING_UP,47
MODEL_C,2023-12-22,210,20,20,6,6,1.0,7.371866666666667,0.0,7.371866666666667,0.1069182389937107,0.03773584905660377,0.0,0.0,159,17,0.11023622047244094,0.047244094488188976,0.0,0.0,127,11,0.14893617021276595,0.06382978723404255,0.0,0.0,94,8,0,0,1,0,0,0,0.7,0.0,1.0,0.0,1.6535433070866143,9.2128,-0.3835833333333334,4.08755,4.136516666666666,TRENDING_UP,47
MODEL_A,2023-12-26,210,20,0,6,0,0.5,-0.007966666666666742,,,0.08130081300813008,0.008130081300813009,0.0,0.0,123,39,0.07865168539325842,0.011235955056179775,0.0,0.0,89,15,0.08823529411764706,0.014705882352941176,0.0,0.0,68,10,0,0,0,0,0,0,0.35,0.0,0.16666666666666666,0.0,0.3932584269662921,3.1131499999999996,-3.751666666666667,-0.6886166666666665,-0.8930166666666667,TRENDING_UP,53
MODEL_B,2023-12-26,210,20,20,6,6,0.6666666666666666,1.3899166666666665,0.16666666666666666,1.6162,0.08130081300813008,0.024390243902439025,0.07692307692307693,0.02564102564102564,123,39,0.0898876404494382,0.033707865168539325,0.0,0.0,89,15,0.07352941176470588,0.029411764705882353,0.0,0.0,68,10,0,0,0,0,0,0,0.4,0.0,0.5,0.0,1.1797752808988764,4.628066666666667,-3.62195,-0.9174833333333335,-0.90555,TRENDING_UP,53
MODEL_C,2023-12-26,210,20,20,6,6,0.6666666666666666,0.8468666666666665,0.16666666666666666,1.5523,0.08943089430894309,0.016260162601626018,0.10256410256410256,0.02564102564102564,123,39,0.0898876404494382,0.02247191011235955,0.06666666666666667,0.0,89,15,0.08823529411764706,0.014705882352941176,0.0,0.0,68,10,0,0,0,0,0,0,0.4,0.05,0.3333333333333333,0.0,0.7865168539325842,3.692200000000001,-3.3992500000000003,-0.4845000000000001,-0.5906,TRENDING_UP,53
MODEL_A,2023-12-27,210,20,0,6,0,0.5,-0.13026666666666667,,,0.12389380530973451,0.017699115044247787,0.0,0.0,113,46,0.14130434782608695,0.021739130434782608,0.0,0.0,92,27,0.1780821917808219,0.0273972602739726,0.0,0.0,73,15,0,0,0,0,0,0,0.65,0.0,0.3333333333333333,0.0,0.7608695652173912,4.008616666666667,-3.616283333333334,-1.0436166666666666,1.8276500000000002,TRENDING_UP,77
MODEL_B,2023-12-27,210,20,20,6,6,0.5,2.4018166666666665,0.5,0.9687666666666667,0.061946902654867256,0.02654867256637168,0.13043478260869565,0.06521739130434782,113,46,0.06521739130434782,0.03260869565217391,0.18518518518518517,0.1111111111111111,92,27,0.0684931506849315,0.0273972602739726,0.13333333333333333,0.13333333333333333,73,15,0,0,1,0,1,1,0.3,0.25,0.5,0.5,1.141304347826087,5.111133333333333,-2.5058833333333332,0.05754999999999999,1.1234833333333334,TRENDING_UP,77
MODEL_C,2023-12-27,210,20,20,6,6,0.3333333333333333,0.5159166666666666,0.6666666666666666,-0.7095500000000005,0.10619469026548672,0.017699115044247787,0.10869565217391304,0.08695652173913043,113,46,0.11956521739130435,0.021739130434782608,0.14814814814814814,0.14814814814814814,92,27,0.136986301369863,0.0273972602739726,0.13333333333333333,0.13333333333333333,73,15,0,0,1,0,1,1,0.55,0.2,0.3333333333333333,0.6666666666666666,0.7608695652173912,4.438299999999999,-3.691766666666666,-0.37981666666666664,0.4492333333333334,TRENDING_UP,77
MODEL_A,2023-12-28,210,20,0,6,0,1.0,4.051316666666667,,,0.12686567164179105,0.04477611940298507,0.0,0.0,134,45,0.11538461538461539,0.04807692307692308,0.0,0.0,104,28,0.11538461538461539,0.038461538461538464,0.0,0.0,78,20,0,0,0,0,0,0,0.6,0.0,0.8333333333333334,0.0,1.6826923076923077,5.583566666666667,-1.3125666666666669,-0.47809999999999997,2.92615,TRENDING_UP,90
MODEL_B,2023-12-28,210,20,20,6,6,1.0,2.6011333333333333,0.3333333333333333,1.2803000000000002,0.1044776119402985,0.03731343283582089,0.1111111111111111,0.044444444444444446,134,45,0.09615384615384616,0.019230769230769232,0.10714285714285714,0.07142857142857142,104,28,0.08974358974358974,0.02564102564102564,0.15,0.1,78,20,0,0,0,0,1,1,0.5,0.15,0.3333333333333333,0.3333333333333333,0.673076923076923,6.179066666666667,-2.196416666666667,0.8224166666666665,3.255933333333333,TRENDING_UP,90
MODEL_C,2023-12-28,210,20,20,6,6,1.0,2.774833333333333,0.3333333333333333,0.13893333333333333,0.1044776119402985,0.03731343283582089,0.1111111111111111,0.044444444444444446,134,45,0.10576923076923077,0.028846153846153848,0.10714285714285714,0.07142857142857142,104,28,0.10256410256410256,0.02564102564102564,0.15,0.1,78,20,0,0,0,0,1,1,0.55,0.15,0.5,0.3333333333333333,1.0096153846153846,6.152416666666667,-1.5687833333333334,0.8196333333333333,4.054566666666667,TRENDING_UP,90
MODEL_A,2023-12-29,210,20,0,6,0,0.8333333333333334,5.101716666666667,,,0.14285714285714285,0.04201680672268908,0.0,0.0,119,37,0.1595744680851064,0.05319148936170213,0.0,0.0,94,21,0.14705882352941177,0.058823529411764705,0.0,0.0,68,13,0,0,1,0,0,0,0.75,0.0,0.8333333333333334,0.0,1.8617021276595744,9.519766666666667,-1.2827,1.7813833333333333,2.1397,TRENDING_UP,88
MODEL_B,2023-12-29,210,20,20,6,6,1.0,4.583233333333333,0.0,4.794316666666667,0.09243697478991597,0.04201680672268908,0.08108108108108109,0.0,119,37,0.10638297872340426,0.05319148936170213,0.047619047619047616,0.0,94,21,0.10294117647058823,0.058823529411764705,0.0,0.0,68,13,0,0,0,0,0,0,0.5,0.05,0.8333333333333334,0.0,1.8617021276595744,10.159883333333333,-1.9436333333333333,2.8738000000000006,0.5772666666666665,TRENDING_UP,88
MODEL_C,2023-12-29,210,20,20,6,6,1.0,4.5346,0.16666666666666666,3.705,0.12605042016806722,0.04201680672268908,0.02702702702702703,0.02702702702702703,119,37,0.14893617021276595,0.05319148936170213,0.047619047619047616,0.047619047619047616,94,21,0.1323529411764706,0.058823529411764705,0.0,0.0,68,13,0,0,0,0,0,0,0.7,0.05,0.8333333333333334,0.16666666666666666,1.8617021276595744,10.150483333333334,-1.9860333333333333,2.55345,0.12154999999999999,TRENDING_UP,88
MODEL_A,2024-01-01,210,20,0,6,0,0.3333333333333333,-0.42173333333333346,,,0.07894736842105263,0.013157894736842105,0.0,0.0,76,78,0.08620689655172414,0.017241379310344827,0.0,0.0,58,61,0.09302325581395349,0.023255813953488372,0.0,0.0,43,39,0,0,0,0,0,0,0.25,0.0,0.16666666666666666,0.0,0.6034482758620688,5.3067,-5.183683333333334,-1.5264,-0.8757666666666667,TRENDING_UP,83
MODEL_B,2024-01-01,210,20,20,6,6,0.3333333333333333,0.3593499999999999,0.8333333333333334,-2.3379333333333334,0.06578947368421052,0.02631578947368421,0.15384615384615385,0.038461538461538464,76,78,0.06896551724137931,0.017241379310344827,0.16393442622950818,0.04918032786885246,58,61,0.06976744186046512,0.023255813953488372,0.23076923076923078,0.05128205128205128,43,39,0,0,0,0,0,1,0.2,0.5,0.16666666666666666,0.5,0.6034482758620688,6.346883333333333,-3.7545,-0.4554666666666667,0.8464166666666667,TRENDING_UP,83
MODEL_C,2024-01-01,210,20,20,6,6,0.3333333333333333,-0.42173333333333346,0.8333333333333334,-2.1096833333333334,0.05263157894736842,0.013157894736842105,0.10256410256410256,0.038461538461538464,76,78,0.05172413793103448,0.017241379310344827,0.11475409836065574,0.03278688524590164,58,61,0.046511627906976744,0.023255813953488372,0.15384615384615385,0.05128205128205128,43,39,0,0,0,0,0,0,0.15,0.35,0.16666666666666666,0.3333333333333333,0.6034482758620688,5.3067,-5.183683333333334,-1.5264,-0.8757666666666667,TRENDING_UP,83
MODEL_A,2024-01-02,210,20,0,6,0,0.5,-0.45210000000000017,,,0.07142857142857142,0.023809523809523808,0.0,0.0,84,75,0.05,0.016666666666666666,0.0,0.0,60,48,0.041666666666666664,0.020833333333333332,0.0,0.0,48,31,0,0,0,0,0,0,0.15,0.0,0.16666666666666666,0.0,0.5833333333333334,4.033183333333334,-2.9592833333333335,-0.9576666666666668,1.0857,TRENDING_UP,74
MODEL_B,2024-01-02,210,20,20,6,6,0.5,0.6031333333333333,0.3333333333333333,1.5182,0.10714285714285714,0.023809523809523808,0.09333333333333334,0.0,84,75,0.11666666666666667,0.016666666666666666,0.10416666666666667,0.0,60,48,0.10416666666666667,0.020833333333333332,0.06451612903225806,0.0,48,31,0,0,0,0,0,0,0.35,0.25,0.16666666666666666,0.0,0.5833333333333334,4.861883333333333,-2.171766666666667,0.5368,2.2121833333333334,TRENDING_UP,74
MODEL_C,2024-01-02,210,20,20,6,6,0.6666666666666666,1.7607,0.3333333333333333,1.3497833333333336,0.08333333333333333,0.03571428571428571,0.12,0.013333333333333334,84,75,0.06666666666666667,0.03333333333333333,0.125,0.0,60,48,0.0625,0.041666666666666664,0.0967741935483871,0.0,48,31,0,0,0,0,0,0,0.2,0.3,0.3333333333333333,0.0,1.1666666666666667,5.781833333333334,-1.9006333333333336,0.8032000000000002,2.820116666666667,TRENDING_UP,74
MODEL_A,2024-01-03,210,20,0,6,0,0.6666666666666666,1.5025666666666668,,,0.12941176470588237,0.047058823529411764,0.0,0.0,85,74,0.0967741935483871,0.016129032258064516,0.0,0.0,62,55,0.06976744186046512,0.023255813953488372,0.0,0.0,43,30,0,0,0,0,0,0,0.3,0.0,0.16666666666666666,0.0,0.564516129032258,5.4772,-1.80105,1.9810499999999998,1.3689833333333337,TRENDING_UP,75
MODEL_B,2024-01-03,210,20,20,6,6,0.6666666666666666,3.4303666666666666,0.5,2.9662666666666673,0.11764705882352941,0.03529411764705882,0.08108108108108109,0.013513513513513514,85,74,0.11290322580645161,0.04838709677419355,0.09090909090909091,0.01818181818181818,62,55,0.13953488372093023,0.046511627906976744,0.03333333333333333,0.0,43,30,0,1,1,0,0,0,0.35,0.25,0.5,0.16666666666666666,1.6935483870967742,6.628566666666667,-2.1578666666666666,2.6414166666666667,1.1914166666666666,TRENDING_UP,75
MODEL_C,2024-01-03,210,20,20,6,6,0.6666666666666666,3.313283333333333,0.16666666666666666,4.755199999999999,0.15294117647058825,0.03529411764705882,0.08108108108108109,0.0,85,74,0.14516129032258066,0.03225806451612903,0.10909090909090909,0.0,62,55,0.18604651162790697,0.046511627906976744,0.1,0.0,43,30,0,1,1,0,0,0,0.45,0.3,0.3333333333333333,0.0,1.129032258064516,6.793783333333333,-2.08845,2.6396333333333333,1.3865833333333333,TRENDING_UP,75
MODEL_A,2024-01-04,210,20,0,6,0,0.5,-0.2657833333333333,,,0.12162162162162163,0.02702702702702703,0.0,0.0,74,84,0.1206896551724138,0.034482758620689655,0.0,0.0,58,59,0.13333333333333333,0.022222222222222223,0.0,0.0,45,33,0,0,0,0,0,0,0.35,0.0,0.3333333333333333,0.0,1.2068965517241377,3.452083333333333,-3.602883333333333,-0.55695,-0.7237666666666666,TRENDING_UP,83
MODEL_B,2024-01-04,210,20,20,6,6,0.6666666666666666,1.20505,0.5,-0.49200000000000005,0.0945945945945946,0.05405405405405406,0.11904761904761904,0.023809523809523808,74,84,0.08620689655172414,0.05172413793103448,0.11864406779661017,0.03389830508474576,58,59,0.08888888888888889,0.044444444444444446,0.18181818181818182,0.06060606060606061,45,33,0,0,0,0,0,1,0.25,0.35,0.5,0.3333333333333333,1.8103448275862069,4.504033333333333,-3.815383333333333,-0.7037333333333334,-0.3398166666666668,TRENDING_UP,83
MODEL_C,2024-01-04,210,20,20,6,6,0.5,-0.4208833333333333,0.3333333333333333,0.15813333333333335,0.0945945945945946,0.04054054054054054,0.11904761904761904,0.023809523809523808,74,84,0.08620689655172414,0.034482758620689655,0.1016949152542373,0.03389830508474576,58,59,0.08888888888888889,0.022222222222222223,0.15151515151515152,0.030303030303030304,45,33,0,0,0,0,0,1,0.25,0.3,0.3333333333333333,0.3333333333333333,1.2068965517241377,3.71115,-4.330916666666666,-0.7984833333333333,-0.926716666666667,TRENDING_UP,83
MODEL_A,2024-01-05,210,20,0,6,0,0.5,2.1352833333333336,,,0.14634146341463414,0.036585365853658534,0.0,0.0,82,77,0.15254237288135594,0.05084745762711865,0.0,0.0,59,51,0.1836734693877551,0.061224489795918366,0.0,0.0,49,30,0,1,1,0,0,0,0.45,0.0,0.5,0.0,1.7796610169491525,9.265066666666668,-3.6164166666666664,1.1672666666666667,2.0566833333333334,TRENDING_UP,85
MODEL_B,2024-01-05,210,20,20,6,6,0.6666666666666666,3.7292833333333335,0.5,-1.5685666666666667,0.10975609756097561,0.04878048780487805,0.07792207792207792,0.03896103896103896,82,77,0.11864406779661017,0.05084745762711865,0.09803921568627451,0.058823529411764705,59,51,0.14285714285714285,0.061224489795918366,0.13333333333333333,0.1,49,30,0,1,1,0,0,0,0.35,0.25,0.5,0.5,1.7796610169491525,9.1881,-2.4540166666666665,1.3185666666666664,2.938416666666667,TRENDING_UP,85
MODEL_C,2024-01-05,210,20,20,6,6,0.6666666666666666,1.9813333333333336,0.3333333333333333,1.9813333333333334,0.13414634146341464,0.036585365853658534,0.06493506493506493,0.025974025974025976,82,77,0.15254237288135594,0.03389830508474576,0.09803921568627451,0.0392156862745098,59,51,0.1836734693877551,0.04081632653061224,0.16666666666666666,0.06666666666666667,49,30,0,1,1,0,0,0,0.45,0.25,0.3333333333333333,0.3333333333333333,1.1864406779661016,7.63975,-2.322766666666667,0.47948333333333343,1.82995,TRENDING_UP,85
MODEL_A,2024-01-08,210,20,0,6,0,0.5,1.21195,,,0.10655737704918032,0.02459016393442623,0.0,0.0,122,37,0.125,0.03125,0.0,0.0,96,24,0.1267605633802817,0.028169014084507043,0.0,0.0,71,16,0,0,0,0,0,0,0.6,0.0,0.5,0.0,1.09375,7.451716666666667,-2.32255,0.29451666666666665,1.9806833333333334,TRENDING_UP,40
MODEL_B,2024-01-08,210,20,20,6,6,0.8333333333333334,3.1431500000000003,0.3333333333333333,1.8989833333333335,0.09836065573770492,0.03278688524590164,0.13513513513513514,0.05405405405405406,122,37,0.11458333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,96,24,0.11267605633802817,0.028169014084507043,0.0625,0.0,71,16,0,0,0,0,0,0,0.55,0.1,0.6666666666666666,0.16666666666666666,1.4583333333333333,7.388666666666666,-1.7704166666666667,0.2637166666666666,3.7199000000000004,TRENDING_UP,40
MODEL_C,2024-01-08,210,20,20,6,6,0.8333333333333334,4.620166666666667,0.3333333333333333,2.7809333333333335,0.11475409836065574,0.040983606557377046,0.08108108108108109,0.05405405405405406,122,37,0.11458333333333333,0.052083333333333336,0.08333333333333333,0.041666666666666664,96,24,0.11267605633802817,0.028169014084507043,0.125,0.0625,71,16,0,0,0,0,0,0,0.55,0.1,0.8333333333333334,0.16666666666666666,1.8229166666666667,9.03325,-0.7303166666666668,1.4665166666666665,5.027833333333334,TRENDING_UP,40
MODEL_A,2024-01-09,210,20,0,6,0,0.5,-0.038399999999999906,,,0.09009009009009009,0.018018018018018018,0.0,0.0,111,52,0.1111111111111111,0.022222222222222223,0.0,0.0,90,33,0.14285714285714285,0.015873015873015872,0.0,0.0,63,19,0,0,0,0,0,0,0.5,0.0,0.3333333333333333,0.0,0.7777777777777778,3.2845,-2.3761000000000005,-0.1919833333333333,0.63515,TRENDING_UP,53
MODEL_B,2024-01-09,210,20,20,6,6,0.5,1.0576333333333332,0.6666666666666666,-0.6684333333333333,0.09009009009009009,0.02702702702702703,0.09615384615384616,0.019230769230769232,111,52,0.1,0.03333333333333333,0.12121212121212122,0.030303030303030304,90,33,0.047619047619047616,0.015873015873015872,0.21052631578947367,0.05263157894736842,63,19,0,0,0,1,1,1,0.45,0.2,0.5,0.16666666666666666,1.1666666666666667,5.408483333333333,-1.6283166666666666,0.746,3.6399166666666667,TRENDING_UP,53
MODEL_C,2024-01-09,210,20,20,6,6,0.3333333333333333,-1.0007166666666667,0.6666666666666666,-0.5233666666666666,0.08108108108108109,0.009009009009009009,0.1346153846153846,0.038461538461538464,111,52,0.1,0.011111111111111112,0.12121212121212122,0.06060606060606061,90,33,0.06349206349206349,0.0,0.15789473684210525,0.10526315789473684,63,19,0,0,0,0,1,1,0.45,0.2,0.16666666666666666,0.3333333333333333,0.3888888888888889,3.3754833333333334,-2.6752833333333332,-0.15054999999999993,0.8959166666666666,TRENDING_UP,53
MODEL_A,2024-01-10,210,20,0,6,0,0.3333333333333333,0.28673333333333334,,,0.09090909090909091,0.025974025974025976,0.0,0.0,77,82,0.09836065573770492,0.03278688524590164,0.0,0.0,61,55,0.11764705882352941,0.0392156862745098,0.0,0.0,51,32,0,0,0,0,0,0,0.3,0.0,0.3333333333333333,0.0,1.1475409836065573,5.502366666666667,-3.487916666666667,-0.3377833333333334,-0.3617000000000001,TRENDING_UP,32
MODEL_B,2024-01-10,210,20,20,6,6,0.5,4.221683333333334,0.5,4.358633333333334,0.11688311688311688,0.03896103896103896,0.12195121951219512,0.024390243902439025,77,82,0.13114754098360656,0.03278688524590164,0.14545454545454545,0.01818181818181818,61,55,0.1568627450980392,0.0392156862745098,0.125,0.0,51,32,0,1,1,0,0,0,0.4,0.4,0.3333333333333333,0.16666666666666666,1.1475409836065573,8.810466666666667,-3.016366666666667,0.1311999999999999,1.3030833333333334,TRENDING_UP,32
MODEL_C,2024-01-10,210,20,20,6,6,0.5,4.321116666666667,0.5,4.358633333333334,0.1038961038961039,0.03896103896103896,0.08536585365853659,0.024390243902439025,77,82,0.11475409836065574,0.04918032786885246,0.09090909090909091,0.01818181818181818,61,55,0.13725490196078433,0.058823529411764705,0.0625,0.0,51,32,0,1,1,0,0,0,0.35,0.25,0.5,0.16666666666666666,1.721311475409836,9.034633333333334,-2.885683333333334,-0.2326666666666667,1.1837166666666668,TRENDING_UP,32
MODEL_A,2024-01-11,210,20,0,6,0,0.5,2.4640666666666666,,,0.13432835820895522,0.04477611940298507,0.0,0.0,67,105,0.09433962264150944,0.03773584905660377,0.0,0.0,53,78,0.0975609756097561,0.04878048780487805,0.0,0.0,41,45,0,0,1,0,0,0,0.25,0.0,0.3333333333333333,0.0,1.320754716981132,6.406883333333333,-4.5956166666666665,-0.4490666666666668,0.48279999999999995,TRENDING_UP,44
MODEL_B,2024-01-11,210,20,20,6,6,0.5,0.7772166666666666,0.5,0.7286166666666668,0.08955223880597014,0.029850746268656716,0.06666666666666667,0.01904761904761905,67,105,0.07547169811320754,0.018867924528301886,0.0641025641025641,0.01282051282051282,53,78,0.0975609756097561,0.024390243902439025,0.06666666666666667,0.022222222222222223,41,45,0,0,0,0,0,0,0.2,0.25,0.16666666666666666,0.16666666666666666,0.660377358490566,4.6482833333333335,-4.565083333333334,0.27165,0.59685,TRENDING_UP,44
